ano_campeonato;data;horario;rodada;publico;time_man;time_vis;gols_man;gols_vis
2017;02/07/2017;09:00;11;11031;Sport;Atlético-PR;1;0
2017;02/07/2017;09:00;11;10741;Vitória;Bahia;0;0
2017;03/07/2017;12:00;11;5899;Avaí;Ponte Preta;0;0
2017;03/07/2017;12:00;11;8020;Coritiba;Vasco da Gama;2;2
2017;04/07/2017;01:00;11;7536;Fluminense;Chapecoense;3;3
2017;08/07/2017;09:00;12;2857;Atlético-GO;Vitória;1;2
2017;08/07/2017;11:00;12;19622;Vasco da Gama;Flamengo;0;1
2017;09/07/2017;12:00;12;32877;Corinthians;Ponte Preta;2;0
2017;09/07/2017;04:00;12;9689;Chapecoense;Atlético-PR;1;1
2017;09/07/2017;09:00;12;18267;Bahia;Fluminense;1;1
2017;09/07/2017;09:00;12;19090;Cruzeiro;Palmeiras;3;1
2017;09/07/2017;09:00;12;29268;Grêmio;Avaí;0;2
2017;10/07/2017;12:00;12;8443;Botafogo;Atlético-MG;1;1
2017;10/07/2017;12:00;12;10322;Santos;São Paulo;3;2
2017;11/07/2017;01:00;12;14084;Coritiba;Sport;0;3
2017;13/07/2017;12:30;13;12949;Atlético-MG;Santos;0;1
2017;13/07/2017;12:30;13;4181;Ponte Preta;Bahia;0;3
2017;13/07/2017;02:00;13;14851;Fluminense;Botafogo;0;1
2017;13/07/2017;02:45;13;15984;Atlético-PR;Cruzeiro;0;2
2017;13/07/2017;02:45;13;39091;Palmeiras;Corinthians;0;2
2017;13/07/2017;02:45;13;5548;Vitória;Vasco da Gama;1;4
2017;14/07/2017;12:30;13;18204;Flamengo;Grêmio;0;1
2017;14/07/2017;12:30;13;31333;São Paulo;Atlético-GO;2;2
2017;14/07/2017;12:30;13;25861;Sport;Chapecoense;3;0
2017;14/07/2017;02:00;13;6776;Avaí;Coritiba;1;4
2017;16/07/2017;12:00;14;41458;Corinthians;Atlético-PR;2;2
2017;16/07/2017;04:00;14;36263;Palmeiras;Vitória;4;2
2017;16/07/2017;09:00;14;0;Vasco da Gama;Santos;0;0
2017;16/07/2017;09:00;14;43480;Cruzeiro;Flamengo;1;1
2017;16/07/2017;09:00;14;10742;Chapecoense;São Paulo;2;0
2017;16/07/2017;09:00;14;19292;Grêmio;Ponte Preta;3;1
2017;16/07/2017;09:00;14;5235;Atlético-GO;Atlético-MG;1;2
2017;17/07/2017;12:00;14;11686;Coritiba;Fluminense;1;2
2017;17/07/2017;12:00;14;12389;Bahia;Avaí;1;1
2017;18/07/2017;01:00;14;17313;Botafogo;Sport;2;1
2017;20/07/2017;12:30;15;5533;Santos;Chapecoense;1;0
2017;20/07/2017;12:30;15;5541;Vitória;Grêmio;1;3
2017;20/07/2017;02:00;15;3832;Ponte Preta;Coritiba;4;0
2017;20/07/2017;02:00;15;10671;Avaí;Corinthians;0;0
2017;20/07/2017;02:45;15;15103;Flamengo;Palmeiras;2;2
2017;20/07/2017;02:45;15;22574;São Paulo;Vasco da Gama;1;0
2017;20/07/2017;02:45;15;12177;Atlético-MG;Bahia;0;2
2017;21/07/2017;12:30;15;4757;Fluminense;Cruzeiro;1;1
2017;21/07/2017;01:00;15;9748;Sport;Atlético-GO;4;0
2017;21/07/2017;02:00;15;15134;Atlético-PR;Botafogo;0;0
2017;22/07/2017;09:00;16;5433;Vitória;Chapecoense;1;2
2017;23/07/2017;12:00;16;13014;Flamengo;Coritiba;2;1
2017;23/07/2017;04:00;16;35769;Santos;Bahia;3;0
2017;23/07/2017;09:00;16;6773;Avaí;Cruzeiro;1;0
2017;23/07/2017;09:00;16;23863;Fluminense;Corinthians;0;1
2017;23/07/2017;09:00;16;42025;Sport;Palmeiras;0;2
2017;24/07/2017;12:00;16;5462;Atlético-GO;Botafogo;1;1
2017;24/07/2017;12:00;16;12497;Atlético-MG;Vasco da Gama;1;2
2017;24/07/2017;12:00;16;13661;Atlético-PR;Ponte Preta;0;2
2017;25/07/2017;01:00;16;51511;São Paulo;Grêmio;1;1
2017;29/07/2017;09:00;17;17139;Botafogo;São Paulo;3;4
2017;30/07/2017;12:01;17;33633;Palmeiras;Avaí;2;0
2017;30/07/2017;04:00;17;9744;Chapecoense;Atlético-GO;1;2
2017;30/07/2017;09:00;17;17869;Bahia;Sport;1;3
2017;30/07/2017;09:00;17;12498;Coritiba;Atlético-MG;0;2
2017;30/07/2017;09:00;17;45110;Corinthians;Flamengo;1;1
2017;31/07/2017;12:01;17;12471;Cruzeiro;Vitória;0;0
2017;31/07/2017;12:01;17;32251;Grêmio;Santos;1;1
2017;01/08/2017;01:00;17;7245;Vasco da Gama;Atlético-PR;0;1
2017;10/08/2017;01:00;17;5977;Ponte Preta;Fluminense;0;0
2017;03/08/2017;12:30;18;16918;Sport;Fluminense;2;2
2017;03/08/2017;12:30;18;3466;Chapecoense;Bahia;1;1
2017;03/08/2017;02:00;18;45259;Atlético-MG;Corinthians;0;2
2017;03/08/2017;02:00;18;5247;Vitória;Ponte Preta;3;1
2017;03/08/2017;02:45;18;7517;Botafogo;Palmeiras;1;2
2017;03/08/2017;02:45;18;27030;Santos;Flamengo;3;2
2017;03/08/2017;02:45;18;4142;Atlético-GO;Grêmio;0;1
2017;04/08/2017;12:30;18;53635;São Paulo;Coritiba;1;2
2017;04/08/2017;12:30;18;14040;Atlético-PR;Avaí;5;0
2017;04/08/2017;01:00;18;5780;Vasco da Gama;Cruzeiro;0;3
2017;06/08/2017;12:00;19;41279;Corinthians;Sport;3;1
2017;06/08/2017;12:00;19;27278;Fluminense;Atlético-GO;3;1
2017;06/08/2017;04:00;19;18133;Flamengo;Vitória;0;2
2017;06/08/2017;09:00;19;29778;Palmeiras;Atlético-PR;0;1
2017;06/08/2017;09:00;19;22691;Cruzeiro;Botafogo;0;0
2017;06/08/2017;09:00;19;12871;Coritiba;Chapecoense;2;0
2017;06/08/2017;09:00;19;24866;Grêmio;Atlético-MG;2;0
2017;06/08/2017;09:00;19;24517;Bahia;São Paulo;2;1
2017;07/08/2017;12:00;19;6310;Ponte Preta;Vasco da Gama;0;0
2017;07/08/2017;12:00;19;5803;Avaí;Santos;0;0
2017;12/08/2017;09:00;20;1035;Atlético-GO;Coritiba;1;0
2017;13/08/2017;12:00;20;10981;Vitória;Avaí;0;1
2017;13/08/2017;04:00;20;56052;São Paulo;Cruzeiro;3;2
2017;13/08/2017;09:00;20;5323;Vasco da Gama;Palmeiras;1;1
2017;13/08/2017;09:00;20;11031;Atlético-MG;Flamengo;2;0
2017;13/08/2017;09:00;20;12967;Sport;Ponte Preta;0;0
2017;14/08/2017;12:00;20;13963;Atlético-PR;Bahia;4;1
2017;14/08/2017;12:00;20;6352;Botafogo;Grêmio;1;0
2017;15/08/2017;01:00;20;22018;Santos;Fluminense;0;0
2017;24/08/2017;12:30;20;15831;Chapecoense;Corinthians;0;1
2017;19/08/2017;09:00;21;42075;Corinthians;Vitória;0;1
2017;20/08/2017;12:00;21;7082;Flamengo;Atlético-GO;2;0
2017;20/08/2017;04:00;21;15369;Grêmio;Atlético-PR;0;0
2017;20/08/2017;09:00;21;7765;Cruzeiro;Sport;2;0
2017;20/08/2017;09:00;21;22248;Bahia;Vasco da Gama;3;0
2017;20/08/2017;09:00;21;3208;Ponte Preta;Botafogo;2;1
2017;20/08/2017;09:00;21;9269;Avaí;São Paulo;1;1
2017;21/08/2017;12:00;21;21261;Palmeiras;Chapecoense;0;2
2017;21/08/2017;12:00;21;8426;Coritiba;Santos;0;0
2017;22/08/2017;01:00;21;10412;Fluminense;Atlético-MG;2;1
2017;26/08/2017;12:00;22;19295;Grêmio;Sport;5;0
2017;26/08/2017;09:00;22;23460;Fluminense;Vasco da Gama;0;1
2017;27/08/2017;12:00;22;40811;Corinthians;Atlético-GO;0;1
2017;27/08/2017;09:00;22;10199;Flamengo;Atlético-PR;2;0
2017;27/08/2017;09:00;22;33537;Palmeiras;São Paulo;4;2
2017;27/08/2017;09:00;22;22585;Bahia;Botafogo;1;2
2017;27/08/2017;09:00;22;5779;Ponte Preta;Atlético-MG;1;2
2017;28/08/2017;12:00;22;12055;Cruzeiro;Santos;1;1
2017;28/08/2017;12:00;22;5955;Avaí;Chapecoense;1;0
2017;29/08/2017;01:00;22;10609;Coritiba;Vitória;0;1
2017;09/09/2017;09:00;23;15672;Atlético-MG;Palmeiras;1;1
2017;09/09/2017;11:00;23;0;Vasco da Gama;Grêmio;1;0
2017;10/09/2017;12:00;23;43724;São Paulo;Ponte Preta;2;2
2017;10/09/2017;04:00;23;17420;Atlético-PR;Coritiba;1;1
2017;10/09/2017;09:00;23;12567;Santos;Corinthians;2;0
2017;10/09/2017;09:00;23;9870;Sport;Avaí;0;1
2017;10/09/2017;09:00;23;12444;Vitória;Fluminense;2;2
2017;11/09/2017;12:00;23;6311;Botafogo;Flamengo;2;0
2017;11/09/2017;12:00;23;9676;Chapecoense;Cruzeiro;1;2
2017;12/09/2017;01:00;23;3818;Atlético-GO;Bahia;1;1
2017;17/09/2017;12:00;24;5780;Botafogo;Santos;2;0
2017;17/09/2017;02:00;24;5264;Ponte Preta;Atlético-GO;1;3
2017;17/09/2017;04:00;24;9527;Avaí;Atlético-MG;1;1
2017;17/09/2017;09:00;24;9029;Flamengo;Sport;2;0
2017;17/09/2017;09:00;24;41235;Corinthians;Vasco da Gama;1;0
2017;17/09/2017;09:00;24;13404;Atlético-PR;Fluminense;3;1
2017;17/09/2017;09:00;24;14618;Grêmio;Chapecoense;0;1
2017;17/09/2017;09:00;24;12805;Vitória;São Paulo;1;2
2017;18/09/2017;12:00;24;14384;Cruzeiro;Bahia;1;0
2017;19/09/2017;01:00;24;26621;Palmeiras;Coritiba;1;0
2017;24/09/2017;12:00;25;9584;Flamengo;Avaí;1;1
2017;24/09/2017;02:00;25;4257;Santos;Atlético-PR;1;0
2017;24/09/2017;04:00;25;61142;São Paulo;Corinthians;1;1
2017;24/09/2017;09:00;25;13145;Fluminense;Palmeiras;0;1
2017;24/09/2017;09:00;25;9045;Coritiba;Botafogo;2;3
2017;24/09/2017;09:00;25;5237;Atlético-GO;Cruzeiro;1;2
2017;24/09/2017;09:00;25;9980;Chapecoense;Ponte Preta;1;0
2017;25/09/2017;12:00;25;10865;Atlético-MG;Vitória;1;3
2017;25/09/2017;12:00;25;13102;Bahia;Grêmio;1;0
2017;26/09/2017;01:00;25;17190;Sport;Vasco da Gama;1;1
2017;30/09/2017;09:00;26;21327;Bahia;Coritiba;1;1
2017;30/09/2017;09:00;26;0;Vasco da Gama;Chapecoense;1;1
2017;01/10/2017;12:00;26;37527;Palmeiras;Santos;0;1
2017;01/10/2017;09:00;26;43071;São Paulo;Sport;1;0
2017;01/10/2017;09:00;26;14780;Botafogo;Vitória;2;3
2017;01/10/2017;09:00;26;7872;Avaí;Atlético-GO;0;2
2017;01/10/2017;09:00;26;29556;Cruzeiro;Corinthians;1;1
2017;01/10/2017;09:00;26;15727;Grêmio;Fluminense;1;0
2017;02/10/2017;12:00;26;13177;Atlético-PR;Atlético-MG;0;2
2017;03/10/2017;01:00;26;11133;Ponte Preta;Flamengo;1;0
2017;12/10/2017;12:30;27;7537;Atlético-PR;Atlético-GO;2;2
2017;12/10/2017;12:30;27;7613;Botafogo;Chapecoense;2;1
2017;12/10/2017;02:00;27;36439;Corinthians;Coritiba;3;1
2017;12/10/2017;02:45;27;17606;Atlético-MG;São Paulo;1;0
2017;12/10/2017;02:45;27;8952;Avaí;Vasco da Gama;1;2
2017;12/10/2017;02:45;27;9217;Grêmio;Cruzeiro;0;1
2017;12/10/2017;10:00;27;38629;Flamengo;Fluminense;1;1
2017;12/10/2017;10:00;27;13983;Ponte Preta;Santos;1;1
2017;12/10/2017;10:00;27;17538;Vitória;Sport;1;2
2017;13/10/2017;02:00;27;25331;Palmeiras;Bahia;2;2
2017;07/10/2017;09:00;28;15397;Cruzeiro;Ponte Preta;2;1
2017;15/10/2017;12:00;28;31406;Vasco da Gama;Botafogo;1;0
2017;15/10/2017;02:00;28;26833;São Paulo;Atlético-PR;2;1
2017;15/10/2017;09:00;28;12619;Atlético-GO;Palmeiras;1;3
2017;15/10/2017;09:00;28;10484;Chapecoense;Flamengo;0;1
2017;15/10/2017;09:00;28;18006;Fluminense;Avaí;1;0
2017;15/10/2017;09:00;28;20273;Sport;Atlético-MG;1;1
2017;15/10/2017;11:00;28;23413;Bahia;Corinthians;2;0
2017;15/10/2017;11:00;28;14802;Coritiba;Grêmio;0;1
2017;17/10/2017;12:00;28;19007;Santos;Vitória;2;2
2017;18/10/2017;12:00;29;6470;Coritiba;Cruzeiro;1;0
2017;18/10/2017;12:00;29;9046;Atlético-GO;Vasco da Gama;0;1
2017;18/10/2017;12:00;29;11927;Atlético-MG;Chapecoense;2;3
2017;18/10/2017;12:00;29;22999;Fluminense;São Paulo;3;1
2017;18/10/2017;12:00;29;40008;Corinthians;Grêmio;0;0
2017;18/10/2017;12:00;29;5156;Avaí;Botafogo;1;1
2017;20/10/2017;12:00;29;17778;Palmeiras;Ponte Preta;2;0
2017;20/10/2017;12:00;29;8311;Vitória;Atlético-PR;2;3
2017;20/10/2017;01:00;29;8282;Flamengo;Bahia;4;1
2017;20/10/2017;01:00;29;16377;Sport;Santos;1;1
2017;21/10/2017;09:00;30;30351;Vasco da Gama;Coritiba;1;1
2017;22/10/2017;09:00;30;4245;Santos;Atlético-GO;1;0
2017;22/10/2017;09:00;30;32965;São Paulo;Flamengo;2;0
2017;22/10/2017;09:00;30;35921;Cruzeiro;Atlético-MG;1;3
2017;22/10/2017;09:00;30;10407;Atlético-PR;Sport;2;1
2017;22/10/2017;09:00;30;18388;Grêmio;Palmeiras;1;3
2017;22/10/2017;09:00;30;31185;Bahia;Vitória;2;1
2017;22/10/2017;11:00;30;4009;Ponte Preta;Avaí;1;2
2017;22/10/2017;11:00;30;10010;Chapecoense;Fluminense;2;0
2017;24/10/2017;12:00;30;8466;Botafogo;Corinthians;2;1
2017;28/10/2017;09:00;31;40004;São Paulo;Santos;2;1
2017;28/10/2017;11:00;31;24800;Flamengo;Vasco da Gama;0;0
2017;29/10/2017;01:00;31;10529;Atlético-PR;Chapecoense;0;0
2017;29/10/2017;08:00;31;12841;Fluminense;Bahia;1;1
2017;29/10/2017;08:00;31;17086;Atlético-MG;Botafogo;0;0
2017;29/10/2017;08:00;31;13121;Ponte Preta;Corinthians;1;0
2017;29/10/2017;09:00;31;13686;Vitória;Atlético-GO;1;1
2017;29/10/2017;09:00;31;9982;Sport;Coritiba;3;4
2017;29/10/2017;10:00;31;9880;Avaí;Grêmio;2;2
2017;30/10/2017;11:00;31;37961;Palmeiras;Cruzeiro;2;2
2017;04/11/2017;08:00;32;11418;Santos;Atlético-MG;3;1
2017;04/11/2017;10:00;32;11776;Botafogo;Fluminense;1;2
2017;04/11/2017;10:00;32;17697;Atlético-GO;São Paulo;0;1
2017;05/11/2017;12:00;32;20068;Coritiba;Avaí;4;0
2017;05/11/2017;08:00;32;46493;Corinthians;Palmeiras;3;2
2017;05/11/2017;08:00;32;10845;Cruzeiro;Atlético-PR;1;0
2017;05/11/2017;08:00;32;19963;Grêmio;Flamengo;3;1
2017;05/11/2017;09:00;32;20539;Bahia;Ponte Preta;2;0
2017;05/11/2017;10:00;32;10654;Chapecoense;Sport;1;1
2017;05/11/2017;10:00;32;15811;Vasco da Gama;Vitória;1;1
2017;08/11/2017;10:30;33;4412;Avaí;Bahia;1;2
2017;08/11/2017;10:30;33;6226;Ponte Preta;Grêmio;0;1
2017;09/11/2017;12:00;33;19394;Atlético-PR;Corinthians;0;1
2017;09/11/2017;12:00;33;24119;Sport;Botafogo;1;2
2017;09/11/2017;12:45;33;7111;Flamengo;Cruzeiro;2;0
2017;09/11/2017;12:45;33;7841;Santos;Vasco da Gama;1;2
2017;09/11/2017;12:45;33;15514;Vitória;Palmeiras;3;1
2017;09/11/2017;11:00;33;8204;Atlético-MG;Atlético-GO;3;2
2017;09/11/2017;11:00;33;35037;São Paulo;Chapecoense;2;2
2017;10/11/2017;12:00;33;10908;Fluminense;Coritiba;2;2
2017;11/11/2017;08:00;34;8399;Botafogo;Atlético-PR;0;1
2017;11/11/2017;10:00;34;42732;Corinthians;Avaí;1;0
2017;12/11/2017;08:00;34;338;Atlético-GO;Sport;2;0
2017;12/11/2017;08:00;34;14021;Grêmio;Vitória;1;1
2017;12/11/2017;08:00;34;27831;Palmeiras;Flamengo;2;0
2017;12/11/2017;08:00;34;16439;Vasco da Gama;São Paulo;1;1
2017;12/11/2017;09:00;34;29769;Bahia;Atlético-MG;2;2
2017;12/11/2017;10:00;34;8644;Cruzeiro;Fluminense;3;1
2017;12/11/2017;10:00;34;20596;Coritiba;Ponte Preta;1;1
2017;13/11/2017;11:00;34;11301;Chapecoense;Santos;2;0
2017;15/11/2017;08:00;35;5997;Ponte Preta;Atlético-PR;2;1
2017;15/11/2017;10:30;35;22644;Grêmio;São Paulo;1;0
2017;15/11/2017;10:30;35;9259;Cruzeiro;Avaí;2;2
2017;16/11/2017;12:45;35;46189;Corinthians;Fluminense;3;1
2017;16/11/2017;12:45;35;11486;Vasco da Gama;Atlético-MG;1;1
2017;16/11/2017;11:00;35;10118;Botafogo;Atlético-GO;1;2
2017;16/11/2017;11:00;35;7546;Chapecoense;Vitória;2;1
2017;16/11/2017;11:00;35;18744;Palmeiras;Sport;5;1
2017;17/11/2017;12:00;35;22896;Bahia;Santos;3;1
2017;17/11/2017;12:00;35;15820;Coritiba;Flamengo;1;0
2017;19/11/2017;08:00;36;2280;Atlético-GO;Chapecoense;1;1
2017;19/11/2017;08:00;36;13491;Flamengo;Corinthians;3;0
2017;19/11/2017;08:00;36;25771;São Paulo;Botafogo;0;0
2017;19/11/2017;08:00;36;14697;Sport;Bahia;1;0
2017;19/11/2017;08:00;36;14315;Vitória;Cruzeiro;1;1
2017;19/11/2017;10:00;36;19719;Atlético-MG;Coritiba;3;0
2017;19/11/2017;10:00;36;9991;Atlético-PR;Vasco da Gama;3;1
2017;19/11/2017;10:00;36;4206;Santos;Grêmio;1;0
2017;20/11/2017;08:00;36;17606;Fluminense;Ponte Preta;2;0
2017;20/11/2017;11:00;36;11082;Avaí;Palmeiras;2;1
2017;25/11/2017;08:00;37;12819;Fluminense;Sport;1;2
2017;26/11/2017;08:00;37;13394;Avaí;Atlético-PR;1;0
2017;26/11/2017;08:00;37;46369;Corinthians;Atlético-MG;2;2
2017;26/11/2017;08:00;37;38059;Coritiba;São Paulo;1;2
2017;26/11/2017;08:00;37;14930;Cruzeiro;Vasco da Gama;0;1
2017;26/11/2017;08:00;37;8259;Grêmio;Atlético-GO;1;1
2017;26/11/2017;08:00;37;12862;Ponte Preta;Vitória;2;3
2017;26/11/2017;10:00;37;35437;Bahia;Chapecoense;0;1
2017;26/11/2017;10:00;37;15456;Flamengo;Santos;1;2
2017;27/11/2017;11:00;37;23562;Palmeiras;Botafogo;2;0
2017;03/12/2017;08:00;38;2996;Atlético-GO;Fluminense;1;1
2017;03/12/2017;08:00;38;19116;Atlético-MG;Grêmio;4;3
2017;03/12/2017;08:00;38;12879;Atlético-PR;Palmeiras;3;0
2017;03/12/2017;08:00;38;18354;Botafogo;Cruzeiro;2;2
2017;03/12/2017;08:00;38;12913;Chapecoense;Coritiba;2;1
2017;03/12/2017;08:00;38;7539;Santos;Avaí;1;1
2017;03/12/2017;08:00;38;60485;São Paulo;Bahia;1;1
2017;03/12/2017;08:00;38;29977;Sport;Corinthians;1;0
2017;03/12/2017;08:00;38;22076;Vasco da Gama;Ponte Preta;2;1
2017;03/12/2017;08:00;38;30140;Vitória;Flamengo;1;2
2018;14/04/2018;09:00;1;19285;Cruzeiro;Grêmio;0;1
2018;15/04/2018;12:01;1;13142;Vitória;Flamengo;2;2
2018;15/04/2018;02:00;1;15513;Santos;Ceará ;2;0
2018;15/04/2018;04:00;1;8662;América-MG;Sport;3;0
2018;15/04/2018;09:00;1;28777;Corinthians;Fluminense;2;1
2018;15/04/2018;09:00;1;22235;Internacional;Bahia;2;0
2018;15/04/2018;09:00;1;7197;Vasco da Gama;Atlético-MG;2;1
2018;16/04/2018;12:01;1;9258;Atlético-PR;Chapecoense;5;1
2018;17/04/2018;01:00;1;8033;Botafogo;Palmeiras;1;1
2018;17/04/2018;01:00;1;11327;São Paulo;Paraná;1;0
2018;21/04/2018;09:00;2;15588;Bahia;Santos;1;0
2018;22/04/2018;12:00;2;52106;Flamengo;América-MG;2;0
2018;22/04/2018;04:00;2;16772;Paraná;Corinthians;0;4
2018;22/04/2018;09:00;2;10423;Atlético-MG;Vitória;2;1
2018;22/04/2018;09:00;2;8675;Chapecoense;Vasco da Gama;1;1
2018;22/04/2018;09:00;2;10018;Fluminense;Cruzeiro;1;0
2018;22/04/2018;09:00;2;30186;Ceará ;São Paulo;0;0
2018;22/04/2018;09:00;2;25504;Palmeiras;Internacional;1;0
2018;23/04/2018;12:00;2;23894;Grêmio;Atlético-PR;0;0
2018;24/04/2018;01:00;2;7083;Sport;Botafogo;1;1
2018;28/04/2018;09:00;3;10748;Botafogo;Grêmio;2;1
2018;29/04/2018;09:00;3;19825;Atlético-MG;Corinthians;1;0
2018;29/04/2018;09:00;3;8490;Paraná;Sport;1;2
2018;29/04/2018;09:00;3;16313;Bahia;Atlético-PR;0;0
2018;29/04/2018;09:00;3;19235;Fluminense;São Paulo;1;1
2018;29/04/2018;09:00;3;52952;Ceará ;Flamengo;0;3
2018;29/04/2018;09:00;3;30617;Palmeiras;Chapecoense;0;0
2018;30/04/2018;12:00;3;18470;Internacional;Cruzeiro;0;0
2018;01/05/2018;01:00;3;9453;América-MG;Vitória;2;1
2018;28/09/2018;01:00;3;12985;Santos;Vasco da Gama;1;1
2018;06/05/2018;12:00;4;3311;Vasco da Gama;América-MG;4;1
2018;06/05/2018;12:00;4;31976;São Paulo;Atlético-MG;2;2
2018;06/05/2018;04:00;4;40350;Corinthians;Ceará ;1;1
2018;06/05/2018;09:00;4;20908;Cruzeiro;Botafogo;1;0
2018;06/05/2018;09:00;4;20417;Atlético-PR;Palmeiras;1;3
2018;06/05/2018;09:00;4;7030;Vitória;Fluminense;1;2
2018;06/05/2018;09:00;4;60182;Flamengo;Internacional;2;0
2018;07/05/2018;12:00;4;15165;Sport;Bahia;2;0
2018;07/05/2018;12:01;4;27844;Grêmio;Santos;5;1
2018;08/05/2018;01:00;4;7838;Chapecoense;Paraná;1;1
2018;12/05/2018;09:00;5;51870;Grêmio;Internacional;0;0
2018;13/05/2018;04:00;5;21907;Cruzeiro;Sport;2;0
2018;13/05/2018;09:00;5;35246;Corinthians;Palmeiras;1;0
2018;13/05/2018;09:00;5;3542;Vasco da Gama;Vitória;2;3
2018;13/05/2018;09:00;5;10931;Chapecoense;Flamengo;3;2
2018;13/05/2018;09:00;5;8400;Atlético-PR;Atlético-MG;1;2
2018;13/05/2018;09:00;5;20847;Bahia;São Paulo;2;2
2018;14/05/2018;12:00;5;3971;Santos;Paraná;3;1
2018;15/05/2018;01:00;5;10382;Botafogo;Fluminense;2;1
2018;15/05/2018;01:00;5;13898;Ceará ;América-MG;2;2
2018;19/05/2018;09:00;6;15384;Atlético-MG;Cruzeiro;1;0
2018;20/05/2018;12:00;6;35208;Flamengo;Vasco da Gama;1;1
2018;20/05/2018;02:00;6;26351;Palmeiras;Bahia;3;0
2018;20/05/2018;04:00;6;8371;Vitória;Ceará ;2;1
2018;20/05/2018;09:00;6;8639;Paraná;Grêmio;0;0
2018;20/05/2018;09:00;6;4689;América-MG;Botafogo;1;0
2018;20/05/2018;09:00;6;40465;São Paulo;Santos;1;0
2018;20/05/2018;09:00;6;28942;Sport;Corinthians;1;1
2018;21/05/2018;12:00;6;9172;Fluminense;Atlético-PR;2;0
2018;22/05/2018;01:00;6;17740;Internacional;Chapecoense;3;0
2018;26/05/2018;09:00;7;14541;Fluminense;Chapecoense;3;1
2018;27/05/2018;12:00;7;25947;Palmeiras;Sport;2;3
2018;27/05/2018;02:00;7;15797;Atlético-MG;Flamengo;0;1
2018;27/05/2018;04:00;7;7450;Paraná;Atlético-PR;0;0
2018;27/05/2018;09:00;7;5857;Botafogo;Vitória;1;1
2018;27/05/2018;09:00;7;15031;Bahia;Vasco da Gama;3;0
2018;27/05/2018;09:00;7;10670;Santos;Cruzeiro;0;1
2018;27/05/2018;09:00;7;30791;Internacional;Corinthians;2;1
2018;28/05/2018;12:00;7;14012;Ceará ;Grêmio;0;1
2018;28/05/2018;12:00;7;4360;América-MG;São Paulo;1;3
2018;31/05/2018;12:30;8;4584;Vasco da Gama;Paraná;1;0
2018;31/05/2018;12:30;8;15605;Sport;Atlético-MG;3;2
2018;31/05/2018;12:30;8;5749;Vitória;Internacional;2;3
2018;31/05/2018;02:00;8;25427;São Paulo;Botafogo;3;2
2018;31/05/2018;02:00;8;7015;Chapecoense;Ceará ;2;0
2018;31/05/2018;02:45;8;19679;Cruzeiro;Palmeiras;1;0
2018;31/05/2018;02:45;8;20044;Grêmio;Fluminense;0;0
2018;31/05/2018;09:00;8;55382;Flamengo;Bahia;2;0
2018;31/05/2018;11:00;8;34921;Corinthians;América-MG;1;0
2018;01/06/2018;02:00;8;9173;Atlético-PR;Santos;2;0
2018;02/06/2018;09:00;9;10298;Atlético-MG;Chapecoense;3;3
2018;02/06/2018;09:00;9;31327;Internacional;Sport;0;0
2018;03/06/2018;12:00;9;9454;Vasco da Gama;Botafogo;1;2
2018;03/06/2018;02:00;9;32841;Palmeiras;São Paulo;3;1
2018;03/06/2018;09:00;9;15990;Bahia;Grêmio;0;2
2018;03/06/2018;09:00;9;4679;América-MG;Atlético-PR;3;1
2018;03/06/2018;09:00;9;49222;Flamengo;Corinthians;1;0
2018;03/06/2018;09:00;9;3887;Santos;Vitória;5;2
2018;04/06/2018;12:00;9;15234;Ceará ;Cruzeiro;0;1
2018;05/06/2018;01:00;9;4353;Paraná;Fluminense;2;1
2018;06/06/2018;02:30;10;14730;São Paulo;Internacional;0;0
2018;07/06/2018;12:30;10;5459;Vitória;Chapecoense;1;0
2018;07/06/2018;12:30;10;8825;Botafogo;Ceará ;0;0
2018;07/06/2018;02:00;10;17841;Sport;Atlético-PR;1;0
2018;07/06/2018;02:00;10;27586;Corinthians;Santos;1;1
2018;07/06/2018;02:45;10;23725;Cruzeiro;Vasco da Gama;1;1
2018;07/06/2018;02:45;10;28664;Grêmio;Palmeiras;0;2
2018;08/06/2018;01:00;10;4927;Paraná;Bahia;1;0
2018;08/06/2018;01:00;10;60000;Fluminense;Flamengo;0;2
2018;08/06/2018;02:00;10;7776;América-MG;Atlético-MG;1;3
2018;09/06/2018;09:00;11;9323;Atlético-PR;São Paulo;0;1
2018;10/06/2018;12:00;11;6637;Chapecoense;Cruzeiro;2;0
2018;10/06/2018;12:00;11;8418;Vasco da Gama;Sport;3;2
2018;10/06/2018;02:00;11;27990;Corinthians;Vitória;0;0
2018;10/06/2018;09:00;11;14476;Atlético-MG;Fluminense;5;2
2018;10/06/2018;09:00;11;12806;Bahia;Botafogo;3;3
2018;10/06/2018;09:00;11;32732;Ceará ;Palmeiras;2;2
2018;10/06/2018;09:00;11;14460;Grêmio;América-MG;1;0
2018;11/06/2018;12:00;11;59488;Flamengo;Paraná;2;0
2018;11/06/2018;12:00;11;8124;Santos;Internacional;1;2
2018;13/06/2018;02:30;12;20456;São Paulo;Vitória;3;0
2018;13/06/2018;09:00;12;4894;América-MG;Chapecoense;0;0
2018;14/06/2018;12:00;12;7438;Fluminense;Santos;0;1
2018;14/06/2018;12:30;12;5131;Paraná;Cruzeiro;1;1
2018;14/06/2018;12:30;12;19497;Sport;Grêmio;0;0
2018;14/06/2018;02:00;12;10965;Botafogo;Atlético-PR;2;0
2018;14/06/2018;02:00;12;36882;Palmeiras;Flamengo;1;1
